"zipcode","pct_female","total_pop","pct_white","pct_black","pct_latino","pct_foreig","pct_public","pct_never_","pct_povert","median_hh_","gini_index","pct_unempl","pct_bachel","pct_only_e","age_18_19","age_20_24","age_25_34","age_35_44","age_0_5","age_5_9","age_10_14","age_15_17","pct_pop_ch","pop_densit","pct_rentin","median_ren","age_45_54","age_55_64","age_65_74","age_75_84","age_85_plu","trump16pct","ducey18pct","yestaxpct","trump20pct","countyname","pct_emp_info","pct_emp_finance","pct_emp_profess","pct_emp_ed_health","pct_emp_agri","pct_emp_mining","pct_emp_construct","pct_emp_manufac","pct_emp_wholesale","pct_emp_retail","pct_emp_transpo","pct_emp_hospitality","pct_emp_other_serv","pct_emp_govt","case_count_mail","case_count_ed","log_case_count_mail","log_case_count_ed","cases_1k","tribal_zip","under18","age_18_65","over65","ln_pop","yestaxpct_z","emp_pct_chg","pay_pct_chg","emp_pct_loss","pay_pct_loss"
85392,49.5755,39338,67.7665,9.4387,41.4383,15.8346,1.174,33.4564,7.9099,66291.4,0.37775440050004,1.9589,15.1393,63.3949,2.2726,8.2414,16.3862,13.3764,7.7838,6.3806,6.6475,4.4003,5.4553,4156.2772,45.7217,1174.5577860038,14.2229,10.6233,7.1331,2.143,0.3228,0.40486,0.47654,57.912,0.41444,"Maricopa",1.7145,9.872,11.4166,19.7691,0.7448,0.14,6.2131,5.8333,2.1594,15.2304,8.2625,8.5274,3.9088,6.2081,1613,1769,7.3864708488299,7.47873482556787,41.0036097412171,0,25.2122,65.1228,9.5989,10.5799462518098,0.723720276906011,10.7495429616088,19.7420944558522,-10.7495429616088,-19.7420944558522
85395,56.3052,31720,72.3487,7.7081,20.2112,13.6066,0.7519,26.835,5.0263,89532.56266542,0.39836564975946,1.6906,22.3302,80.3979,2.9792,4.9306,10.0914,14.4609,4.8834,3.3417,7.4937,3.6854,15.4924,2221.707,19.1185,1409.2812940616,12.8121,12.3991,15.0473,6.4817,1.2989,0.55065,0.64561,46.28,0.53705,"Maricopa",1.0229,10.1927,9.3616,26.2216,0.2375,0.4932,3.9456,5.069,1.8084,13.1336,10.074,6.7129,5.069,6.6581,1016,1144,6.92461239604856,7.04315991598834,32.0302648171501,0,19.4042,57.6733,22.8279,10.3647026757488,-0.181853063427374,0.603301081388731,22.3299940063362,-0.603301081388731,-22.3299940063362
85396,51.0578,21838,86.148,3.9381,22.6074,7.4503,0.8162,19.0192,3.4164,85052.680001475,0.37520493172332,1.9454,18.5904,82.5851,2.0148,3.439,7.9449,12.9774,5.179,10.1658,8.7279,4.8081,47.2357,264.0583,NA,1346.7450639225,14.0489,10.9305,15.6516,3.1184,0.8563,0.62084,0.68913,42.983,0.61589,"Maricopa",1.8189,10.047,8.7107,20.9354,1.5219,0,6.83,8.6365,1.9302,9.7006,11.5937,6.0629,4.6028,7.6095,648,756,6.47543271670409,6.62936325343745,29.6730469823244,0,28.8808,51.3555,19.6263,9.99140685057401,-0.438530788932805,-0.514327700220426,38.3031658715848,0.514327700220426,-38.3031658715848
85501,47.3096,12526,90.2124,0.0798,39.7573,1.916,0,28.5251,21.6892,42131.777618663,0.43184,5.5556,12.2012,81.7163,0.463,7.9594,13.3642,9.8036,6.2031,5.9077,6.4905,2.8501,-8.4691,22.3034,32.0683,833.37227797863,8.4145,11.9112,15.5038,8.9733,1.9639,0.57616,0.6443,46.186,0.61345,"Gila",0.5507,3.7766,5.4681,23.8788,1.7899,15.4013,9.6381,1.1015,0.4327,6.2549,6.904,8.5169,3.0094,13.2769,249,316,5.52146091786225,5.75890177387728,19.8786524030018,0,21.4514,51.9159,26.441,9.43556176308536,-0.189171142346849,-2.38002341006633,-0.136065392019513,2.38002341006633,0.136065392019513
85530,48.5377,1949,2.9759,0,10.6721,0,0,57.2727,57.2392,29085.671011398,0.54898609486749,23.4837,3.0602,67.8303,1.9497,9.1842,17.1883,6.7727,15.7517,10.2104,5.1308,5.0795,-2.0111,4.6657,34.7395,394.6238538314,8.3633,8.825,6.5675,3.5403,0.2565,0.06278,0.20827,53.899,0.1272,"Graham",2.3965,0,3.9216,38.3442,2.6144,1.5251,15.2505,0,2.6144,5.2288,3.0501,16.9935,0.6536,7.4074,0,0,0,0,0,0,36.1724,52.2832,10.3643,7.57507169950756,0.41130058856713,NA,NA,NA,NA
85531,56.3003,373,100,0,1.0724,1.0724,0,10.8787,5.8981,78798.702504131,0.44958478052854,2.5105,2.1739,98.4305,0,2.1448,22.5201,17.4263,15.0134,7.5067,9.3834,0,-8.1281,89.4332,49.5868,NA,11.7962,2.681,2.9491,5.3619,1.0724,0.84005,0.92677,21.157,0.91758,"Graham",0,0,0,18.7097,0,0,15.4839,0,6.4516,29.6774,0,14.1935,15.4839,0,0,0,0,0,0,0,31.9035,56.5684,9.3834,5.92157841964382,-2.13772643251228,-8.88888888888889,9.6035734226689,8.88888888888889,-9.6035734226689
85533,45.2669,3634,93.9461,3.027,58.7507,3.082,0,27.972,14.2457,45568.498110247,0.37265454705028,5.236,4.8341,74.2633,3.5498,7.4849,12.8233,12.383,10.5394,8.0627,10.4568,1.7336,22.8118,3.138,36.5455,627.39408275324,7.8976,7.0446,6.852,9.1635,1.2658,0.42513,0.50052,49.303,0.53555,"Greenlee",0,1.048,9.083,17.3799,3.7555,40.262,6.7249,1.4847,0,5.4148,0.4367,8.9083,0.4367,5.0655,18,34,2.94443897916644,3.55534806148941,4.95321959273528,0,30.7925,51.1832,17.2813,8.19808924895612,0.0534932405468205,22.0125786163522,18.8490696071675,-22.0125786163522,-18.8490696071675
85534,48.8095,2772,NA,0.5772,33.3694,2.417,0,34.1826,17.1076,50084.332676928,0.53346924207479,2.1062,14.8358,84.6635,2.7417,9.9928,4.4733,15.5844,5.772,4.0404,5.0505,8.2251,2.0243,6.2714,12.2718,676.62891566515,15.1876,13.1313,5.4834,7.7201,1.5873,0.66612,0.73654,34.764,0.76372,"Greenlee",0.9109,1.5182,4.8583,21.3563,2.5304,18.4211,11.6397,0,0.8097,14.7773,5.3644,5.9717,7.4899,4.3522,1,11,0.693147180559945,2.484906649788,0.360750360750361,0,23.088,61.1111,14.7908,7.92732436030979,-1.07839558296651,9.57446808510638,13.948973932335,-9.57446808510638,-13.948973932335
85536,57.2748,433,NA,0,1.1547,0,0,19.346,15.7044,64878.227819949,0.32192896293859,5.1491,13.8365,77.6316,0,7.1594,12.0092,5.3118,2.5404,12.0092,2.7714,2.0785,-9.9792,2.9956,10.0962,NA,28.1755,12.933,3.4642,7.3903,1.8476,0.77071,0.85049,25.828,0.81312,"Graham",0,5.5556,0,48.1481,0,13.4259,13.8889,6.0185,0,12.963,0,0,0,0,1,1,0.693147180559945,0.693147180559945,2.3094688221709,0,19.3995,65.5889,12.7021,6.07073772800249,-1.77408019173707,72.7272727272727,64.7368421052632,-72.7272727272727,-64.7368421052632
85539,56.4253,4420,78.8688,0,56.2443,15.3167,0,36.2049,20.9068,43494.378600029,0.4291091476438,7.3443,8.4169,52.8297,0,2.6923,20.5882,3.8462,9.2308,6.6968,5.0452,1.1086,-15.536,78.7764,22.4654,639.09936293135,17.5113,13.9593,10.8145,6.1991,1.9005,0.55015,0.61474,49.273,0.59019,"Gila",0,3.2573,5.0489,27.4701,1.9001,7.5461,2.823,7.6004,1.2486,13.2465,10.2063,14.3865,1.2486,4.0174,83,94,4.43081679884331,4.55387689160054,18.7782805429864,0,22.0814,58.5973,18.9141,8.39389497507174,0.0511576834448601,4.55696202531646,11.9833791934184,-4.55696202531646,-11.9833791934184
85540,45.1669,3445,85.5733,3.8607,42.8447,0.5225,0,29.3388,0.4962,75585.296260748,0.25270237097869,3.107,10.009,80.2518,3.3382,4.209,23.2221,12.1045,5.7184,8.5922,8.3019,4.8766,5.0305,34.4066,NA,428.98306001424,11.9594,13.4688,2.9028,0.5806,0,0.52903,0.58274,45.015,0.69664,"Greenlee",0.0579,1.5055,3.4742,10.7122,0.579,49.5078,5.2693,2.9531,1.6213,8.1644,2.8952,5.7904,4.5744,2.8952,38,64,3.66356164612965,4.17438726989564,11.0304789550073,0,27.4891,68.302,3.4834,8.14467918344776,-0.280335721226697,12.0104438642298,20.8842298711043,-12.0104438642298,-20.8842298711043
85541,52.7668,21686,89.5463,1.2543,5.1093,3.0296,0.1926,17.6416,15.0199,45489.846566588,0.46008280759927,1.1135,16.3455,94.2047,1.6278,4.2101,6.6679,8.1804,3.2694,2.9881,4.081,2.5085,0.9074,27.6971,24.1638,901.84859620337,11.3714,19.3074,19.9115,12.5519,3.1956,0.70943,0.76609,36.669,0.73593,"Gila",2.3989,6.1668,9.8217,24.1271,1.0048,0.8666,10.8641,3.9689,0.4521,15.4609,2.3361,13.6649,3.793,5.0741,392,422,5.97380961186926,6.04737217904628,18.0761781794706,0,12.847,51.365,35.659,9.98442217003213,-0.930087706992037,-2.65542676501581,8.73288845213337,2.65542676501581,-8.73288845213337
85543,53.2552,3840,93.2813,0.026,29.9479,0,0,30.9165,23.3506,49348.4,0.38544,2.0194,15.3325,83.3035,0.8594,2.0313,15.6771,13.5417,4.4271,9.1406,15.2865,3.2813,4.918,6.4333,15.3846,965.22306188871,6.5104,12.7865,9.8698,3.4115,2.6042,0.7575,0.82784,27.465,0.81732,"Graham",2.1774,5.0806,3.5484,22.9839,4.6774,11.4516,6.9355,2.1774,1.5323,11.4516,8.4677,11.2097,3.5484,4.7581,339,463,5.82894561761021,6.13988455222626,88.28125,0,32.1355,51.4064,15.8855,8.25322764558177,-1.64663662587344,10.2893890675241,3.84028279906805,-10.2893890675241,-3.84028279906805
85544,48.5588,2949,97.6941,0,5.1882,5.8325,0,14.1854,5.5273,57188.6,0.3037797372519,0.3782,20.1535,87.6665,0,3.5944,2.1363,7.8671,1.0173,4.6117,2.4415,4.3065,83.3955,17.7847,NA,806.34173447183,8.4096,11.9023,33.8081,14.7169,4.5778,0.70593,0.75198,38.033,0.72723,"Gila",1.2141,6.7329,9.1611,15.2318,4.7461,0,5.4084,11.0375,0,8.83,2.4283,21.1921,10.596,3.4216,19,19,2.99573227355399,2.99573227355399,6.44286198711428,0,12.377,33.9097,53.1028,7.98922140881528,-0.823897710756245,26.4822134387352,23.4807312252964,-26.4822134387352,-23.4807312252964
85545,42.1782,505,100,0,59.4059,12.4752,42.8571,25.3165,11.6832,26375.106956549,0.31681019852066,0.8439,5.2874,85.4758,6.7327,0,9.1089,2.3762,0,0,4.3564,0.7921,10.7456,1.2943,2.9801,NA,7.1287,24.7525,17.0297,20.9901,4.1584,0.63169,0.70599,44.792,0.64165,"Maricopa",0,0,0,0,11.1111,0,0,0,0,61.1111,0,19.4444,0,8.3333,1,1,0.693147180559945,0.693147180559945,1.98019801980198,0,5.1485,50.099,42.1782,6.22455842927536,-0.297696695684602,-1.5625,-0.526315789473684,1.5625,0.526315789473684
85546,42.8802,21110,90.5258,3.3823,41.9564,3.856,0.4148,37.2599,18.5172,51855.595994978,0.38522215011756,2.5892,10.1347,75.5813,1.8901,5.7129,17.603,13.0128,6.1535,6.7077,6.7361,4.8887,3.4956,31.2854,34.3187,799.6,11.5348,11.009,7.8067,5.3577,1.4685,0.66536,0.7298,35.864,0.72531,"Graham",0.936,3.3641,5.8329,18.7195,2.3332,9.4818,7.8269,5.7108,2.1568,16.8747,2.0619,11.2995,4.1508,9.2512,343,478,5.8406416573734,6.17170059741091,16.2482235907153,0,24.486,60.7626,14.6329,9.95750214084237,-0.99275848922797,18.0539499036609,31.0459416798206,-18.0539499036609,-31.0459416798206
85551,47.769,381,NA,0.5249,75.3281,0,0,57.25,0,66010.311404298,0.34415984161478,6.75,8.0128,69.3416,6.8241,8.6614,17.3228,11.5486,0,0,1.3123,2.6247,46.5385,7.1077,0,NA,12.336,16.5354,8.1365,4.7244,5.7743,0.62667,0.69041,37.466,0.68375,"Graham",4.6218,0,2.1008,29.8319,0,10.5042,7.1429,0,5.4622,14.2857,0,7.9832,9.2437,8.8235,NA,NA,NA,NA,NA,0,3.937,73.2283,18.6352,5.9427993751267,-0.868039739983293,NA,NA,NA,NA
85552,48.9908,6738,95.236,0,25.0223,1.6622,0.2166,32.7593,17.5039,53590.271518546,0.42515112045117,2.1528,9.3996,85.6013,7.0496,12.6002,8.133,13.1938,7.2128,8.5337,5.7732,5.8029,3.55,281.2645,40.6429,828.09290194362,11.1012,6.3224,9.8991,2.6417,1.3505,0.74396,0.81029,31.492,0.80152,"Graham",2.1277,4.6969,4.4962,29.0245,1.8065,13.609,4.8976,2.6897,0.4416,12.3645,3.8539,12.7258,2.7298,4.5363,71,117,4.27666611901606,4.77068462446567,10.5372514099139,0,27.3226,58.4002,13.8913,8.8155184239665,-1.33312701088698,4.55223880597015,8.28358603201437,-4.55223880597015,-8.28358603201437
85553,45.896,1730,97.6301,2.1965,0.3468,3.0058,0,13.065,7.5224,27598.848310982,0.42563969200314,4.6758,7.3074,97.9484,0,1.7341,6.1272,8.2659,1.6763,1.6185,3.4682,3.5838,16.813,5.6966,25.3247,433,1.7919,25.896,36.7052,7.2832,1.0405,0.79409,0.83643,32.141,0.80751,"Gila",0,0,13.8009,7.9186,0,0,8.5973,14.7059,3.1674,8.371,0.2262,9.9548,28.2805,4.9774,1,1,0.693147180559945,0.693147180559945,0.578034682080925,0,10.3468,43.8151,45.0289,7.45587668749182,-1.28260112558124,11.3636363636364,34.0811965811966,-11.3636363636364,-34.0811965811966
85554,38.4036,664,92.1687,0,6.7771,7.8313,4.6358,19.4719,11.2324,35136.370478279,0.38210032942935,5.3082,19.1321,84.6954,6.0241,3.6145,0,10.241,2.7108,3.012,1.9578,4.3675,27.9383,0.8736,29.0909,680.52057539881,7.3795,19.5783,17.1687,12.9518,8.7349,0.81073,0.85803,26.24,0.8468,"Gila",0,13.9535,0,18.6047,18.6047,0,7.7519,9.3023,0,15.5039,3.1008,3.876,9.3023,0,1,1,0.693147180559945,0.693147180559945,1.50602409638554,0,12.0481,46.8374,38.8554,6.49828214947643,-1.74200520753682,-31.25,-33.806146572104,31.25,33.806146572104
85601,43.7209,645,94.8837,0,8.9922,6.6667,0,23.8994,23.0032,31482.2,0.59033774598621,4.0881,8.2746,100,0,12.093,1.5504,0,0,0,1.2403,0,9.8807,5.3435,16.3212,716.34780455253,7.907,22.7907,26.6667,20.155,5.7364,0.42575,0.47908,59.63,0.42763,"Pima",0,0,0,28.5124,16.1157,0,0,0,0,0,7.0248,28.0992,14.4628,5.7851,1,1,0.693147180559945,0.693147180559945,1.55038759689922,0,1.2403,44.3411,52.5581,6.46925031679577,0.857469846944935,-48.0769230769231,-25.5357957136343,48.0769230769231,25.5357957136343
85602,47.7537,9126,94.1595,0.9533,21.8387,2.1477,0,25.8069,23.81,36252.443053402,0.46447740698048,3.1771,11.3221,81.5402,0.9643,1.9395,8.9634,11.5165,2.5093,4.8652,5.9391,5.6323,2.5624,12.1916,29.2677,789.83305440111,10.881,11.9001,18.7377,10.6838,5.2268,0.64193,0.72679,40.722,0.68417,"Cochise",1.9979,6.3038,9.0251,23.0451,1.5157,0,6.4072,4.0648,0.0344,16.638,8.6118,10.1619,2.5146,9.6796,87,95,4.47733681447821,4.56434819146784,9.53320184089415,0,18.9459,46.1648,34.6483,9.11888276148735,-0.614553942517208,9.39377389404697,7.7769541434487,-9.39377389404697,-7.7769541434487
85603,53.056,6659,91.9808,0.5556,31.1759,11.0677,0,27.97,23.0157,35271.308956634,0.44036809952318,NA,15.5397,72.4371,0.4956,4.0997,7.0431,6.8629,0.1502,9.5059,6.067,4.0396,-3.0995,29.5964,26.5717,683.12923343451,11.1728,14.8971,22.0003,9.3257,3.9946,0.29544,0.35491,69.979,0.30452,"Cochise",0.9219,3.9069,8.7796,18.9201,0.7024,0.3951,8.4284,2.9412,2.2827,17.9543,3.3363,9.6576,4.2581,17.5154,72,77,4.29045944114839,4.35670882668959,10.8124342994444,0,19.7627,44.5712,35.3206,8.80372460211062,1.66315919521782,1.46173688736028,-0.0947268708556994,-1.46173688736028,0.0947268708556994
85605,55.5118,508,96.6535,0,48.0315,23.0315,0,27.521,21.063,22712.319650104,0.43717151948288,0.6369,22.8571,56.3973,2.1654,9.0551,17.126,5.315,2.5591,0.5906,3.5433,5.5118,10.917,1.5532,45.5224,468.42371124905,10.2362,12.9921,8.0709,17.126,1.7717,0.57107,0.72777,31.507,0.69547,"Cochise",2.2321,6.25,2.2321,4.9107,34.375,1.7857,2.6786,3.5714,5.3571,10.7143,3.5714,4.9107,11.6071,5.8036,11,12,2.484906649788,2.56494935746154,21.6535433070866,0,12.2048,56.8898,26.9686,6.23048144757848,-1.331959232336,-22.4489795918367,15.7524613220816,22.4489795918367,-15.7524613220816
85606,51.2371,970,91.7526,0,15.6701,6.5979,0,9.2138,19.3312,41067.6,0.48424,NA,10.6977,96.5374,0,1.4433,5.3608,8.4536,7.6289,5.3608,1.8557,0,-17.5871,6.7723,16.2313,528.2,9.4845,22.6804,29.6907,4.5361,1.8557,0.69968,0.75543,38.876,0.70761,"Cochise",1.8421,0.2632,8.1579,15.7895,7.6316,0,10.7895,10.2632,3.9474,12.6316,7.6316,4.2105,0,16.8421,1,1,0.693147180559945,0.693147180559945,1.03092783505155,0,14.8454,47.4226,36.0825,6.87729607149743,-0.758268556191162,0.680272108843537,0.723224443360962,-0.680272108843537,-0.723224443360962
85607,55.5604,13830,99.4288,1.1641,84.0275,23.5719,0.1349,41.0002,30.427,35527.049103449,0.44696390419513,5.9968,11.1578,24.6688,4.4758,9.1468,12.5886,8.8576,9.1757,7.9176,7.1294,5.2856,2.5052,16.5684,27.0004,586.72479700916,10.3109,11.2003,7.8597,3.9624,1.945,0.21577,0.32454,66.141,0.30288,"Cochise",1.0636,2.9975,10.5589,28.7952,2.7074,0.4641,6.4978,3.3649,0.9283,13.0342,3.539,4.1965,2.9781,18.8745,919,1053,6.82437367004309,6.96034772910131,66.4497469269703,0,29.5083,56.58,13.7671,9.5345954246588,1.36436358997371,16.9409124906507,26.2690424226631,-16.9409124906507,-26.2690424226631
85608,0,5532,81.9957,11.3341,58.4056,26.2292,0,61.6233,0,NA,NA,0,1.4721,42.5545,1.7354,11.0991,37.9248,29.3745,0,0,0,0,-24.4366,2990.3349,0,NA,14.9494,3.9949,0.7954,0,0,0.27296,0.39838,64.304,0.36438,"Cochise",0,0,0,60,0,0,0,0,0,40,0,0,0,0,NA,NA,NA,NA,NA,0,0,99.0781,0.7954,8.61830469278465,1.22134964343034,-8,-11.7924528301887,8,11.7924528301887
85609,35.1351,111,NA,0,13.5135,0.9009,0,13.5135,11.7117,118432.60307989,0.42721582827324,0,0,100,0,0,0,0,0,0,0,0,-58.2707,0.8524,0,NA,0,11.7117,36.036,40.5405,6.3063,0.68169,0.74224,39.308,0.71338,"Cochise",0,0,0,62.5571,0,0,0,0,0,0,0,0,0,37.4429,1,1,0.693147180559945,0.693147180559945,9.00900900900901,0,0,11.7117,82.8828,4.70953020131233,-0.724636533922934,-45.6140350877193,-66.4016591773246,45.6140350877193,66.4016591773246
85610,48.4813,856,NA,0,37.9673,19.0421,0,9.5663,9.4907,37232.38037342,0.38166172805541,3.2468,3.6741,55.1802,1.7523,12.8505,1.6355,4.9065,1.4019,1.4019,5.0234,3.0374,-18.1644,1.9224,20.8426,539.03367961363,5.0234,22.5467,13.5514,19.5093,4.9065,0.68788,0.74792,39.542,0.71022,"Cochise",0,1.7442,5.5233,25,16.2791,0.8721,12.7907,0.5814,4.6512,9.8837,1.4535,0.8721,5.2326,15.1163,1,1,0.693147180559945,0.693147180559945,1.16822429906542,0,10.8646,48.7149,37.9672,6.75227037614174,-0.706419188527645,-7,-21.6182675601886,7,21.6182675601886
85611,64.9655,725,NA,0,3.4483,4.2759,0,14.2292,12.6404,60081.738002627,0.53843907536968,NA,22.1942,88.9005,0,1.1034,0,15.8621,1.5172,0,1.1034,0,-29.8839,2.3549,2.5063,445.14718625761,10.8966,25.3793,27.1724,11.8621,3.1724,0.62646,0.70176,39.785,0.63926,"Santa Cruz",5.6757,12.973,8.1081,11.6216,3.7838,0,0,10.2703,2.973,4.0541,2.4324,3.7838,7.027,27.2973,1,1,0.693147180559945,0.693147180559945,1.37931034482759,0,2.6206,53.2414,42.2069,6.58617165485467,-0.687501176001767,34.4827586206897,25.129265770424,-34.4827586206897,-25.129265770424
85613,38.9748,5365,70.8108,11.2395,14.7251,10.8854,10.372,37.0324,7.5946,68094.373082247,0.33468379738275,0.8097,21.2237,83.8263,8.0336,16.9059,26.5797,18.4157,13.4017,8.4809,3.0568,1.4725,-8.4315,114.6772,98.9899,1241.2313487377,2.9077,0.0746,0.0559,0.2796,0,0.51794,0.58054,55.368,0.51389,"Cochise",0.6849,4.7945,8.6301,24.5205,2.4658,0,2.6027,5.6164,0,4.6575,1.2329,9.726,2.4658,32.6027,32,52,3.49650756146648,3.97029191355212,5.9645852749301,0,26.4119,72.9172,0.3355,8.5876516550648,0.525665034659783,-11.4249037227214,-7.63554700032082,11.4249037227214,7.63554700032082
85614,54.5648,24426,96.3072,0.5691,14.6279,8.3149,0.316,6.924,9.1532,51152.365116958,0.41584328832188,1.2972,24.4874,86.7927,0.7738,1.8791,4.4584,2.3008,1.6867,3.0787,2.7389,0.4299,10.7956,179.9416,20.8265,1022.2,3.5127,11.7334,33.4889,25.3541,8.4705,0.50919,0.61221,55.388,0.49225,"Pima",2.1032,11.2316,10.4944,23.2437,0.8239,2.6453,3.8595,4.2715,1.778,12.3374,3.1657,8.4996,5.876,9.6704,349,387,5.85793315448346,5.96100533962327,14.2880537132564,0,7.9342,24.6582,67.3135,10.103403417731,0.527222072727757,0.45662100456621,11.3404397856242,-0.45662100456621,-11.3404397856242
85615,50.8159,9621,98.7008,0.2806,26.3382,4.8228,0,18.8838,3.0764,67466.275586606,0.41804,3.4542,16.8772,83.8365,1.5383,7.2446,9.2922,8.523,10.5914,2.692,1.2577,4.168,-4.0204,46.3036,17.5705,1011.4444592186,13.5953,20.5176,14.0526,4.7916,1.4759,0.66293,0.73615,42.396,0.67005,"Cochise",1.0101,7.5505,8.7879,20.0253,0.6061,0.4545,9.6717,2.5505,2.0455,6.2121,7.2222,9.2424,5.8586,18.7626,43,53,3.78418963391826,3.98898404656427,4.46938987631223,0,18.7091,60.711,20.3201,9.17170348836127,-0.484229856227826,23.7322515212982,47.2741215839375,-23.7322515212982,-47.2741215839375
85616,54.7071,5343,80.2358,4.3047,16.1333,9.6762,1.0314,22.0637,20.9123,40469.751492377,0.40303225717537,3.5033,9.4898,79.5667,0.4866,6.9624,9.9944,10.874,1.4411,8.7591,4.4919,4.3234,-2.7485,39.8669,34.83,650.99864095915,12.8392,17.1814,14.3365,7.2806,0.5053,0.63154,0.7089,44.059,0.64186,"Cochise",0.3188,1.0929,14.071,16.3479,0,0.4098,6.3297,3.1876,0.4098,14.071,6.9217,15.8925,10.0182,10.929,27,28,3.3322045101752,3.36729582998647,5.05334081976418,0,19.0155,58.338,22.1224,8.58354257195777,-0.35476214087583,11.9496855345912,54.8902736385803,-11.9496855345912,-54.8902736385803
85617,42.0277,1154,90.6412,0.7799,14.7314,11.0052,0,15.6035,24.4367,29117.075461489,0.509872664505,3.8348,7.6536,83.8684,1.3865,0.9532,5.1127,4.3328,3.9861,2.9463,4.8527,0.5199,-18.4452,5.2312,29.8969,597.35613321697,13.7782,22.5303,23.8302,8.1456,5.9792,0.55162,0.61004,50.134,0.56399,"Cochise",0.5602,4.7619,5.3221,26.3305,3.3613,0.2801,1.4006,0,1.9608,4.4818,11.4846,0.2801,7.8431,31.9328,1,1,0.693147180559945,0.693147180559945,0.866551126516464,0,12.305,48.0937,37.955,7.05098944706805,0.118188172271119,0,19.4805194805195,0,-19.4805194805195
85618,42.5156,1924,78.2225,0,77.079,7.3285,1.4286,31.4007,32.458,36034.4,0.39792,1.6026,1.4747,53.0191,0.4158,3.5863,10.9148,6.9127,6.1331,9.1996,4.158,3.3264,4.9645,17.1306,23.8245,607.4,10.8628,19.0229,7.8482,10.5509,5.8212,0.29885,0.40202,57.994,0.36526,"Pinal",0,1.8072,5.8233,41.3655,2.6104,6.8273,5.0201,2.4096,0,6.2249,11.6466,10.4418,2.4096,3.4137,36,36,3.61091791264422,3.61091791264422,18.7110187110187,0,22.8171,51.7153,24.2203,7.56216163122565,0.730104132984703,5.33333333333333,18.9947780678851,-5.33333333333333,-18.9947780678851
85619,59.7884,189,100,0,0,0,0,34.9398,0,81181.635785162,0.29117426207246,NA,21.6867,100,0,0,0,19.5767,11.6402,32.8042,10.582,0,25.1656,0.9298,81.6667,NA,0,22.2222,0,0,0,0.56662,0.7075,39.695,0.61659,"Pima",0,45.4545,0,54.5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0264,41.7989,0,5.24174701505964,-0.694507847307647,-41.1764705882353,26.0914760914761,41.1764705882353,-26.0914760914761
85620,72.9167,480,85,0,71.25,50.2083,0,1.8036,39.3305,25854.8,0.41301969404501,NA,8.0201,18.8482,0,8.9583,3.75,5.4167,0,7.0833,1.0417,10,-44.186,480.9234,30.3318,637.4,20.2083,16.875,17.2917,6.4583,0,0.24603,0.3618,66.903,0.32069,"Cochise",0,1.5873,20.2381,16.2698,4.3651,1.5873,8.7302,3.1746,7.1429,4.7619,5.1587,13.4921,1.9841,11.5079,39,47,3.68887945411394,3.87120101090789,81.25,0,18.125,55.2083,23.75,6.17378610390194,1.4236867403635,-7.40740740740741,0.175746924428823,7.40740740740741,-0.175746924428823
85621,51.717,21782,92.6866,1.5471,94.399,36.5439,0.4325,34.8016,29.659,29414.917923406,0.54448108354611,3.9618,8.9984,10.4777,3.5534,5.9682,9.7007,11.133,6.0922,8.7733,8.1994,6.9094,-5.1513,77.2969,49.5772,573.6416966513,13.1898,9.5675,10.3893,3.9574,2.4332,0.14372,0.27029,63.748,0.24499,"Santa Cruz",1.2638,3.2182,7.2182,20.2997,0.4691,0.1433,5.785,5.2899,9.798,13.8241,13.9153,8.6384,3.4007,6.7362,1600,1692,7.37838371299671,7.43425738213314,73.4551464511982,0,29.9743,53.1126,16.7799,9.98883921963563,1.17806398514068,-2.0710464956796,5.10511668337411,2.0710464956796,-5.10511668337411
85622,52.7647,5968,98.0563,0,3.5523,9.2996,0,3.5314,3.7366,58386.042175474,0.42153238090062,0.6702,28.9762,96.0217,0.1005,0.6367,0.9718,0,0.2346,0,0,0.1005,-10.9785,122.3237,11.9194,1040.2,0.6032,14.3097,42.7111,32.8586,7.2218,0.52094,0.62343,56.294,0.48676,"Pima",0,10.2564,14.0351,28.7449,0.2699,0,2.5641,3.3738,0,15.5196,2.969,11.6059,6.8826,3.7787,56,62,4.04305126783455,4.14313472639153,9.38337801608579,0,0.3351,16.6219,82.7915,8.6941671418836,0.597755897206956,-5.83468395461913,0.339209784530123,5.83468395461913,-0.339209784530123
85623,50.8605,5462,86.0308,0,20.9264,9.2091,0,7.9716,1.1513,51007.97482948,0.34840481091756,3.5341,17.71,74.3738,0,0.7689,10.271,6.353,3.2406,5.1263,5.7305,7.0487,17.6902,15.756,12.0904,807,1.4647,16.2395,25.4852,12.175,5.7671,0.46691,0.5495,51.698,0.50988,"Pinal",0,9.0409,13.9937,18.0818,0,6.9969,11.6352,5.5031,0,4.6384,8.2547,11.0849,6.5252,4.2453,32,34,3.49650756146648,3.55534806148941,5.85865983156353,0,21.1461,35.0971,43.4273,8.60557030203365,0.239948549186646,-1.61943319838057,10.899935022742,1.61943319838057,-10.899935022742
